Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
135,3,0,3,0,1,"""@Goofstroop: You a woulda coulda shoulda ass hoe &#128563;&#128586;"""
13464,6,1,5,0,1,My sex game better than yo ex niggah
9624,3,1,2,0,1,GUYSSSSS YOU KNOW WHAT THAT MEANS &#128515;&#128515;&#128515;&#8220;@itslizkhalifa: @07Cannon maaan :( most of my friends are hoes this can't be true &#128554;&#8221;
24427,3,0,3,0,1,hoes in my iPhone...
17476,3,0,3,0,1,"RT @ReginaldSpears: If Hank Jr. was half the man his daddy was, he'd bitch-slap Brantly Gilbert for having his name in his mouth."
8253,6,0,6,0,1,Biggie was and always will be the flyest cunt in rap. #biggie
18971,3,0,3,0,1,"RT @andrenickatina: Bitch at MacDonalds say..""U look a lil devilish 2day homey""..Oh well bitch..I WOKE UP LIKE THIS-I WOKE UP LIKE THIS(Bey&#8230;"
19467,3,2,0,1,0,"RT @ghostattics: ""what can banks do to show engagement with the queer community?"" ""HIRE TRANS WOMEN"""
7973,3,0,3,0,1,And someone from my class is literally sitting across from me on the bus so I can't even call dad and bitch
20864,3,0,3,0,1,RT @yung_gleesh: If rather fukk a bitch dat fukks eryday den fukk dat bitch who try to hol n be a cold whore n da sheets i cnt een look at &#8230;
5896,3,0,3,0,1,@chris_hardardt7 pussy?
10798,3,1,2,0,1,I hate when those little white kids try and act black. Like bitch YOU ARE WHITE
7377,3,0,3,0,1,@thrillllllllll oh yea I forgot u decided to have math a hoe instead of football! My bad!
17851,3,0,3,0,1,"RT @Stoner_Xpress: If she doesn't know what ""dab"" means...Fuck that bitch http://t.co/RMAUTzjcpy"
12428,3,0,1,2,2,Just cleaned my fingernails with a knife. #hillbilly @shanemoses625
24703,3,0,3,0,1,make ur bitch want some more &#127908;&#127911;
17452,6,0,6,0,1,"RT @RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm you home. Niggaz in that bitch was some hoes yaknow"" yazz I gotta do applewood n shit"
13541,3,0,3,0,1,Nelly got all the hoes singin lol
23515,3,0,3,0,1,"Y'all folks basic , ya parents both racist , I'm lawyering these hoes out here , beatin cases"
20113,3,0,3,0,1,RT @miilkkk: Cuz bitches love pizza http://t.co/0TkuM7Lh1F
1634,3,0,3,0,1,"&#8220;@VishalDaGod: fuck a #WCW dats my bitch , not my crush&#8221;"
17446,3,0,3,0,1,RT @RealJackNeisen: Damn... that's a cold ass honkie
13610,3,1,2,0,1,"Nigga fuck hoe , ion want fuck yo hoe , she a fat chick &amp; she bad built &#128080;"
4192,3,0,3,0,1,@Meeeesh1395 @Ajbernal17 bitch im always out
3510,3,0,0,3,2,@Huntermoore bout to be in ike a couple hours
12694,3,0,3,0,1,Lets these hoes be hoes thats all we know
17108,3,0,3,0,1,RT @NunuB__: When you cracking jokes on your friend in the bitch take it to far. http://t.co/7VXUf6W048
18848,3,0,3,0,1,RT @_danieebro: all these bitches fake if you ask me
10179,6,0,6,0,1,How come I won't pray but find time for a bitch
5348,3,1,2,0,1,@YGJOHNSTON that white bitch is a G for choppin that whole line of niggas &#128514;&#128514;
4237,3,0,0,3,2,@MikesGraffix @MalachiDupre all that trash talk and we win championships!!! You're boring me dude #NationalChamps
17213,3,0,2,1,1,RT @Ovoxo_alamillo: When hoes talk shit about other hoes... I'll just leave this here.
836,3,0,0,3,2,"#Yankees take all three games in MoTown, I'm callin' it!!! #MLB"
14541,3,0,3,0,1,"RT @Anointed_Mouf: Would be so happy, so many bitches would be humbled RT @djdmt: How would you feel if they discontinued the sale of weave"""
6009,3,0,3,0,1,@dequaan_ @Khid_Zay &#128514;&#128514;fucc the extra shit I'm seeing that hoe THIS WEEKEND
10429,3,0,3,0,1,I could b out here like some of these chicks...in the streets slingin pussy for a couple dollars but im not
15975,3,1,2,0,1,RT @Ilovebamf: Like no bitch you didn't make the cut.&#128075;&#128129;
6355,3,2,1,0,0,"@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy"
2792,3,0,3,0,1,@CHILDISHCUDl @CheefPolo bitch mind your business
15757,3,0,3,0,1,RT @Guwopp1017: Bullying doesn't exist.....BITCH ASS PEOPLE EXIST! If you don't stand the fuck up for yourself &amp; stop being a pussy!
9659,6,0,5,1,1,Get on your shit hoe.
1086,3,0,3,0,1,"&#128588;RT @Ke2yourheart I don't want my man txtn, tlkn, lookin, yet alone speakin to you hoes. I'm not insecure at ALL. y'all hoes CANT BE Trusted"
10058,3,0,0,3,2,Here we go brownies here we go! WOOF WOOF!
15462,3,0,0,3,2,"RT @El_Grillo1: In the ME, the crow would eat the bear MT @webradius Obviously not in the ME MT @solemnwatch: Bear Saves Drowning Crow - An&#8230;"
92,6,1,5,0,1,"""@CHlLDHOODRUINER: when ur teacher tells u that u have homework https://t.co/RKk5vawIj1"" this bitch need to go!!!"
2550,3,0,0,3,2,@AustinBurge44 either way both schools are trash &#128521;
963,3,0,3,0,1,&#128064; bitches giving back rubs ?
14892,3,0,0,3,2,RT @BurgerKing: Chicken Fries. @Oreo Shake. Perfection. http://t.co/PdiGLRbhJZ
10944,3,0,3,0,1,I like bitches with &#128184;
13562,3,0,0,3,2,Never seen purple bird poop until today lol http://t.co/4Psdx11Uu1
4228,6,2,4,0,1,@Mijo_LGI all I heard was I'm a bitch nigga
12404,3,0,1,2,2,Jose Soto: Reflections of a former gay teabagger http://t.co/XtMMuzyK
453,3,1,2,0,1,"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A"
3090,3,2,1,0,0,"@DestroTheNoble @nekolin purple &amp; pink....for the faggots who want to be protected...by the police, instead of BEARING ARMS if need be!"
10325,3,0,3,0,1,I be stalking hoes :)
4058,3,0,3,0,1,@Liveitupjersey @D_Cassandra_D @bad_boy_six LOL! That was a cyber bitch slap for sure!
13062,3,0,3,0,1,"Man these bitches are so boring yo. Where the outgoing, fun, wild bitches at"
18753,3,0,2,1,1,RT @_TatyanaShells: he like me even more cuz he know I gotta bitch
20446,3,0,3,0,1,RT @shardae85yahoo: Jessica ass dont need no more liquior !!!! when the bitch drinks she forgets everything the very next day ! it never fa&#8230;
13936,3,0,3,0,1,Omg I will just go to Charlie Bear to twerk team I fucks with them
8447,3,1,2,0,1,Buddy a fruit &#8220;@Deion_MVO: @Vonteeeeee Brandon said you a dirty ass coon&#8221;
14889,3,0,3,0,1,"RT @BullHunitProof: bruh said ""Black girls pussy taste like attitudes and arguments"" LOL"
19668,3,0,3,0,1,"RT @illesttam: ""go talk to your hoes"" https://t.co/oXa8IqqFjR"
8233,3,0,3,0,1,Better nip that shit in the bud early.
10812,3,0,3,0,1,I have no hoes man. I don't need those though &#128564;
3954,3,2,1,0,0,@King_Albert21 @Ceto_13 u pulled.that queer shit as spon as u put no homo lol
11915,3,1,2,0,1,If you are out clubbing every weekend and leaving your child with your baby momma I don't wanna hear you bitch about child support. &#128056;&#9749;
5731,3,0,3,0,1,@b_shiznitt what's good pussy
15572,3,0,0,3,2,RT @FoodPornsx: Deep Fried Oreos &#128588;&#128069;&#128166; . http://t.co/dy7QT1Jtlg
12107,3,0,3,0,1,"In the past week, both Paula Dean AND my uncle lost their jobs for saying ""nigger"". Bullllllshiiiiitttt"
23556,3,0,3,0,1,"Yaaaasss, bitch! RT @xtina: In more important news... &#127926; http://t.co/Z3b8XVHUty"
760,3,1,2,0,1,#OOMEF had that YEAH!!... i kno she pussy whipped that other nigga into putting a ring on it.... &#128564;&#128564;
10204,3,0,3,0,1,How tf you act like a bitch ?
5400,3,1,2,0,1,@YvngHerbo @PRAYINFORGEMS sup fat bitch
14211,3,0,2,1,1,Police niccas Tryn raid da trap
12332,3,0,3,0,1,"Jai's hate for Jay is completely irrational hahaha I still love Jai though so if he needs someone called a faggot, I'll call someone a fag."
3294,3,2,1,0,0,"@Fugazi3011 ""leave you beaner retard"""
16825,3,0,3,0,1,RT @MidniteBoss: zrgrizz should stop paling video games at the age of 40. Fucking stop playing like pussies.
17044,3,0,3,0,1,"RT @NinoDemayo: Chicks wait til their hair is all broken down to go natural in their 30s, but bitch about the young Carter's fro from birth&#8230;"
21676,3,0,0,3,2,Such a trash episode of the walking dead tonight.
13430,3,1,2,0,1,My nig said he don't see the differences between pornos and monster ball.... My face &#128551;
10822,3,0,3,0,1,"I have to tell you a secret,
""your a stupid hoe"""
9713,3,0,3,0,1,"Go cry about it joey.
Just like the little bitch you are"
16915,3,0,3,0,1,RT @Mr_JSmart24: Man I would be happy as a fat bitch in Chipotle if Atlanta get Clowney&#8230;but its gone cost to go get him and I'll be happy w&#8230;
120,3,0,1,2,2,"""@EdgarPixar: Overdosing on heavy drugs doesn't sound bad tonight."" I do that pussy shit every day."
9407,3,0,3,0,1,For about the last hour of getting my stomach tattooed I felt like I was going to puke. God damnit #pussy
13217,3,0,3,0,1,Monopoly is fucking stupid fuck that dumb ass game bitch ass shit
8145,3,0,3,0,1,Bad bitches is the only thing that like
169,3,0,3,0,1,"""@LODYCASH: dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;"
3112,3,0,3,0,1,@Dirrttyydan lmaoo my phone autocorrect like a bitch..
14158,3,0,3,0,1,Phone drier than yo bitch scalp &#127797;
2213,3,0,3,0,1,. @_HISTO requires soundcloud links and tumblr bitches; he MIGHT let you play his party then.
10214,3,0,3,0,1,How you like them apples you pineapple bitch?
1800,3,1,2,0,1,"&#8220;@flowerlela: Fucking slut&#8221;

FOREAL, fuck dat bitch."
23141,3,0,3,0,1,When I wanna nut an she wanna nut at the same time I'm Peyton Manning this bitch audible OMHA
22110,3,0,3,0,1,Them hoes don't like me &#128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128553;&#128530;&#9996;&#65039;
2371,6,0,6,0,1,@21Cvasquez little bitch your ass is getting tased when I get home
10410,3,0,3,0,1,I can't talk to anyone but you can go answer little.phone calls from your little bitches on the low in the bathroom foh
250,3,0,1,2,2,"""@TEE_JONEZ: @16stanleys @KingCuh tuku ho idk blah blah blah"" &#128514;&#128514;&#128514;"
15791,3,0,3,0,1,"RT @HUMonTHESE Every day, I thank my nigga Jesus for hot wings and my uncanny ability to tend to these bitches."
22646,3,0,3,0,1,Throw some orange on dat bitch
9602,3,0,3,0,1,Fuk u bitch http://t.co/YezHxQVy02
3616,3,0,3,0,1,"@Italian_Montana @CarterBoy_leake ant is a pussy man, don't make me pull up the pic!!!!"
13586,3,1,2,0,1,Next bitch I fuck. I'm goin to her spot lol
18416,3,1,2,0,1,RT @WORIDSTARHlPHOP: When you and your boys discover a hoe http://t.co/pupaplqNhk
2746,3,0,3,0,1,@BretVonDehl YOUNOW is a fucking bitch... Shit load of hate on there when I did my first broadcast
25062,3,1,2,0,1,they made me put on basketball shorts now I look like a confused dyke mosh warrior
8106,3,0,3,0,1,"BROS BEFORE HOS! ... and there I was with my bros, without any hos.."
15940,3,0,1,2,2,RT @I_Be_kOoLz Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?
14718,3,0,3,0,1,RT @BigGhostLtd: Shit hoes post on instagram pt 1... http://t.co/s311OC3EK9
14264,3,0,3,0,1,Puig had zero lines and yet he's still going to fuck your bitch after that appearance
18799,6,0,6,0,1,"RT @___Jazsy: If a bitch tweeting about a nigga and he saying he don't mess with her , He's lying&#128533; That bitch ain't tweeting for nothing &#128527;"
18400,3,0,3,0,1,"RT @VineForTheByrd: Bae: go text your hoes 
Me: https://t.co/5hetoweSES"
25082,3,1,2,0,1,"this fat bitch was preaching like ""we have too many fat and lazy people!!"" haVE YOU SEEN A MIRROR WTF"
15490,3,0,2,1,1,RT @EvanBecker513: @whattheflocka @zooyorkinit bitch. We could have went to als. But NOOOOOOOO. &#128545;&#128545;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#127849;&#128053;
20510,4,0,4,0,1,RT @stayfoqused: Don't eat pussy until she show you the Vagfax
4063,3,0,3,0,1,"@Liveitupjersey Breeding a Nation of Pussies, now how the hell is a Man, a Man...IF HE's A PUSSY!
I'm concerned, WE have pussies &amp; psycho's!"
23412,3,0,3,0,1,Winking emoji? I'm about to fuck her right in the pussy
25086,3,0,3,0,1,this ho on Lifetime cray
4521,3,2,0,1,0,@PatriotsOrg Screw the ragheads.
3674,3,0,3,0,1,@JZolly23 @HannahKubiak Everybody knows that bitches love mullets #Pantiedropin
12472,3,0,0,3,2,"Just spoke w/ @HispanicLinkNS legend, mentor Charlie Ericksen. Great to catch up w/ those who helped open doors for Latino journos #thankful"
182,3,0,0,3,2,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum"
11633,3,0,3,0,1,I'm not the brightest but i can guess her game a lil and i know how much of attention whores those bitches are
24941,3,0,2,1,1,smh RT @_sirhampton_: That shit trash rap RT @WaymoTheGod: legend. he gonna replace cudi with joints like this http://t.co/FgAQF7Qlw3
6110,3,1,0,2,2,@erinscafe We hate them more than the Cowboys and Yankees.
23110,3,0,3,0,1,What would yall do?.....I would act like one of them nd act like we lookin for the same bitch lmao http://t.co/7d0JeAmUvf
22739,3,1,2,0,1,"Trust me when I say you shouldn't trust her if she tweets ""from bae to bruh real quick."" Only hoes can drop niggas ""real quick"""
477,3,0,3,0,1,"""I don't chase after dudes... I chase after bitches."" - Edgar Bautista"
5249,3,0,2,1,1,"@VinceSchilling Vince, what is the general feeling of the natives that you know in regards to the term ""redskins""? Offensive to them or not?"
24978,3,0,2,1,1,stuffed her like an Oreo http://t.co/mPAjkWJbZp
17856,3,0,3,0,1,RT @StormyDaniels: I know another chick I will NEVER shoot again. Filing this one under: heartless cunt
8139,3,0,3,0,1,Bad bitches in dirty ass houses &lt;&lt;&lt;
1745,3,0,0,3,2,&#8220;@butter_obama: I hate when I attempt to make the yellow light but the car infront of me stops at the light &#128545;&#128545;&#128545;&#8221;&#8252;&#65039; I be wanting to fight&#128514;
14960,3,0,3,0,1,RT @CauseWereGuys: Dumb bitch lol http://t.co/ZBUo9ZOj2e
17536,6,0,6,0,1,"RT @RushAmeezy: I find it hilarious how Austin says ""swag witch"" instead of ""swag bitch"" lmfao"
8723,3,0,0,3,2,Clearly I'm afraid of birds http://t.co/qA4O9Dr4vp
14061,3,0,0,3,2,Oreo milkshakes will forever remind me of @jay_ibarra95
16713,3,1,2,0,1,RT @MNYves: I want someone I can call my own without another bitch staking claim on him simultaneously.
2075,3,0,3,0,1,"' Get some head off Twitter now niggahs that's bracken &#1041204;&#1041204; ima baby momma killa , yo bitch she can get it &#1043359; You... http://t.co/FAkEs1z2Wl"
15326,3,0,3,0,1,RT @DeepInHerGut: Anything said bout my moms b would of led to a bitch getting stone cold stunner
25140,3,1,2,0,1,u that nigga RT @Charmin_Harmon I have no idea how random jiggas be knowing my name at work smh.
8157,3,0,3,0,1,Bahaha omg &#128518;&#128557;&#128586; this bitch is crazyyy . http://t.co/HFkTledkpa
17955,3,1,2,0,1,RT @TalkHawkz: KMM get a fucking trash can on your head.
22363,3,0,3,0,1,They're calling it #Sandy because the wind is going to make a lot girls clams really sandy
6562,3,0,0,3,2,@keishagreyxxx that's the beauty of them brownies I always daydream about what I'd do if I hit the powerball lol (nerdy but fun)
6125,3,0,3,0,1,@fabbymichelle your one of my bitches you make money for me !
17113,3,0,3,0,1,RT @O3_Millz: &#8220;@xDSmooth: @1BookieG bitch we RMP fuck who don't like&#8221; I don't like &#128530;&#128530;&#128530;
23777,3,1,2,0,1,You don't HAVE to say it. You showed yaself. RT @UptownRaised: Bitch nobody said I did now shut the fuck up that fat made you retarded @VofD
9621,6,0,6,0,1,GTA online today bitch ass niggas
24520,3,0,3,0,1,i wont get catfished anymore tho bc im no longer trying to stick myy pp into Twitter hoes
14469,3,0,0,3,2,"RT @AishaMoodMills: Fox News mocks victim of Ray Rice elevator assault: &#8216;I think the message is, take the stairs&#8217; http://t.co/6TKLgUP2Wh ht&#8230;"
2240,3,0,3,0,1,1 baby Momma no bitch no wife like PAC u need a thug in ya life
18686,3,0,3,0,1,RT @_FckYoLifeStyle: We slap bitches! &#128514;&#128514;&#128514;
6092,3,0,0,3,2,@elise_palmer youre cheating on mickey bubbles! :O
16127,3,0,3,0,1,RT @JasperDolphin: Lol at the bitches that act like they single but now have to post pictures with they nigga hahaha
11509,3,0,3,0,1,I'm about to hit a bitch
4580,3,0,3,0,1,@PussyBeezus_ whatever hoe
10120,3,0,3,0,1,"Hoes be making twerk videos. Talking bout ""just playing around"" bitch you know you was serious"
17293,3,0,3,0,1,"RT @PizzaBeforeHoes: Move dat muscle hoe &#128548; 
""Tell me watchu mad foe""&#128170;&#128514; https://t.co/wlvTLgGDPg"
24753,3,0,3,0,1,negro always falling asleep on me...
13403,3,0,3,0,1,My mom's younger brothers gonna come disrespect my mom &amp; call her a bitch &amp; my cousins gonna tell my mom to STFU! Wth..
16321,3,0,1,2,2,"RT @KapreceSun: where my 2 favorite jiggers at? @S_hawn24, @Satisfied_x ? &#128514;&#128514;&#128514; https://t.co/unNm233mFQ"
22212,3,0,3,0,1,These bum ass bitches on my block drawin&#128530;
19200,3,0,3,0,1,"RT @collegefession: ""Guy tells me he doesn't eat pussy, and all of the sudden I don't suck dick anymore"" - Centeral Washington University"
24964,3,0,3,0,1,son of a bitch. I hope I don't get the e- bola before I can ride my Harley at Sturgis.
12555,3,2,1,0,0,"Kip Tokuda, yellow guy working to niggerize the Seattle PD, died. Too bad there's another POS hiding in the wings to replace him."
17266,3,0,3,0,1,RT @PedroBALLOUT: &#8220;@ApeezyBaby: New Year's Eve bitches be like ... #nye14 #drunkinlove #beyonce https://t.co/fsGa5WtKxn&#8221;
14815,3,0,3,0,1,RT @BreeBGorgeous: Females now a days don't like to do anything freaky because . You niggas gossip about it like bitches .
15365,3,2,1,0,0,RT @DivaMonRoe2uHoE: Niggas always wanna talk about how God is against gays.. What about that pussy you was eating last night? Ain't God ag&#8230;
